event_id,trip_id,label,event_start,event_peak,event_end,confidence,annotator,notes,created_at,pipeline_version
95,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973680.565,1775973680.65,1775973680.7350001,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
96,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973683.1550002,1775973683.25,1775973683.3449998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
97,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973692.9350002,1775973693.08,1775973693.2249997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
99,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973714.3000002,1775973714.47,1775973714.6399999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
100,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973717.1150002,1775973717.19,1775973717.2649999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
102,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973730.41,1775973730.53,1775973730.6499999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
103,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973732.44,1775973732.53,1775973732.62,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
104,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973745.835,1775973745.96,1775973746.085,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
105,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973750.1000001,1775973750.21,1775973750.32,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
106,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973757.8350003,1775973757.95,1775973758.0649998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
108,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973785.005,1775973785.03,1775973785.0549998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
109,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973829.67,1775973829.7,1775973829.73,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
111,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973842.66,1775973842.75,1775973842.84,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
113,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973870.0150003,1775973870.13,1775973870.245,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
115,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973878.8650002,1775973878.98,1775973879.0949998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
119,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973921.375,1775973921.5,1775973921.625,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
120,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973928.13,1775973928.23,1775973928.33,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
123,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973938.4650002,1775973938.5,1775973938.5349998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
124,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973944.56,1775973944.61,1775973944.6599998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
126,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973970.42,1775973970.52,1775973970.62,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
127,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973976.5800002,1775973976.64,1775973976.7,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
128,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973978.9750001,1775973979.05,1775973979.1249998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
129,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974000.535,1775974000.56,1775974000.5849998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
130,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974010.93,1775974011.06,1775974011.1899998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
131,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974025.5950003,1775974025.68,1775974025.7649999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
132,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974031.49,1775974031.5,1775974031.51,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
133,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974034.2150004,1775974034.4,1775974034.5849998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
134,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974042.3050003,1775974042.42,1775974042.5349998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
135,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974062.255,1775974062.38,1775974062.505,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
136,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974063.8750002,1775974063.92,1775974063.965,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
137,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974075.055,1775974075.08,1775974075.1049998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
139,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974079.2150002,1775974079.27,1775974079.3249998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
140,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974083.38,1775974083.45,1775974083.52,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
141,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974085.8100002,1775974085.91,1775974086.01,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
142,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974086.75,1775974086.85,1775974086.9499998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
143,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974108.0800002,1775974108.13,1775974108.18,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
144,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974109.49,1775974109.59,1775974109.6899998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
145,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974133.34,1775974133.35,1775974133.36,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
146,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974145.01,1775974145.05,1775974145.09,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
147,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974166.4650002,1775974166.58,1775974166.6949997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
148,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775974186.6850002,1775974186.8,1775974186.9149997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
149,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325438.7250001,1776325438.73,1776325438.735,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
150,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325440.875,1776325441.07,1776325441.2649999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
151,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325441.8400002,1776325442.08,1776325442.3199997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
152,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325466.5700002,1776325466.68,1776325466.79,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
153,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325473.01,1776325473.06,1776325473.11,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
154,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325492.0250003,1776325492.16,1776325492.2949998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
155,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325499.4850001,1776325499.49,1776325499.495,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
156,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325502.255,1776325502.32,1776325502.3849998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
157,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325520.1950002,1776325520.21,1776325520.225,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
158,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325579.2800002,1776325579.39,1776325579.5,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
159,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325633.8750002,1776325633.88,1776325633.885,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
160,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325636.16,1776325636.26,1776325636.36,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
161,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325695.7150002,1776325695.73,1776325695.745,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
162,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325705.66,1776325705.74,1776325705.82,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
163,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Pothole,1776325707.4,1776325707.56,1776325707.7199998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
164,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325719.8400002,1776325719.89,1776325719.94,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
165,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325726.625,1776325726.79,1776325726.955,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
166,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Pothole,1776325729.9100003,1776325730.13,1776325730.35,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
168,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Pothole,1776325759.7750003,1776325759.89,1776325760.0049999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
170,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325807.69,1776325807.79,1776325807.8899999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
171,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325848.45,1776325848.46,1776325848.47,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
172,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325866.1000001,1776325866.14,1776325866.18,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
174,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325893.4,1776325893.55,1776325893.6999998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
175,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325958.77,1776325958.82,1776325958.87,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
175,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325958.77,1776325958.82,1776325958.87,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
178,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776325991.265,1776325991.36,1776325991.4549997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
179,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776326010.6200001,1776326010.66,1776326010.7,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
180,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776326018.535,1776326018.55,1776326018.5649998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
181,d4030b3c-2d8e-49cc-9722-89da2a36bbc9,Non-Event,1776326020.67,1776326020.7,1776326020.73,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
